inter_id,user_id,book_id,借阅时间,还书时间,续借时间,续借次数,class
58492,480,32792,2022-04-11 21:42:34,2022-04-1121:43:46,,0,8
26706,789,16155,2020-10-04 10:59:27,2020-10-2907:52:19,,0,5
2192,896,1087,2023-02-24 08:21:32,2023-02-2515:00:12,,0,1
100745,1062,56982,2023-03-12 21:24:38,2023-03-1709:46:48,,0,18
50605,398,29729,2022-09-13 21:56:58,2022-09-1921:12:26,,0,8
19503,858,11458,2020-10-13 13:38:02,2020-10-2018:05:08,,0,3
24754,223,14698,2021-04-09 21:16:56,2021-07-0717:37:47,2021-05-0514:14:44,1,5
64993,340,36566,2021-12-29 16:46:44,2022-04-0719:35:37,,0,9
26191,1299,15718,2020-12-13 13:59:28,2021-01-2816:09:09,2021-01-0508:53:21,1,5
4728,944,2432,2023-03-31 09:49:24,2023-03-3115:35:28,,0,1
38097,32,23987,2020-11-02 14:04:28,2020-11-0716:37:24,,0,8
92846,833,52101,2020-01-16 09:30:25,2020-09-2512:10:50,2020-03-1421:56:04,2,18
96823,1070,54410,2023-10-10 16:17:35,2023-12-2614:47:34,2023-12-0310:58:17,2,18
41414,890,24403,2020-10-18 11:26:19,2020-11-1414:17:17,,0,8
62700,1269,34853,2022-11-25 19:40:23,2023-04-2816:36:56,2023-03-2509:19:16,2,9
46598,1161,28053,2024-03-30 20:01:35,2024-06-0718:38:37,2024-05-2009:22:45,2,8
58821,1014,32891,2023-07-01 20:04:15,2023-07-2312:23:00,,0,8
90266,1393,50697,2023-11-13 21:20:18,2023-12-1317:30:46,,0,18
101704,1315,57682,2023-04-24 10:31:27,2024-10-2209:25:24,2023-05-2021:08:28,1,19
36366,1269,22965,2022-07-14 11:49:47,2022-10-1810:01:46,2023-02-2516:04:46,2,8
24844,1087,14779,2023-04-10 16:49:33,2023-08-0113:49:12,2023-06-0217:25:42,2,5
93322,896,52265,2021-05-23 20:42:32,2021-12-1418:14:36,2021-10-1808:00:11,2,18
50851,343,29834,2022-11-06 16:12:44,2022-11-1817:18:17,,0,8
82907,1224,46186,2024-06-21 16:25:13,2024-09-0615:29:50,,0,14
101172,823,57271,2020-10-22 21:27:55,2020-12-0908:52:55,2020-11-1416:18:23,1,18
39676,365,24808,2024-05-28 14:48:07,2024-05-2814:49:28,,0,8
2670,1299,1559,2021-11-02 10:11:22,2022-02-1409:41:53,2021-12-2721:26:26,2,1
22460,287,13373,2021-12-04 21:42:42,2022-04-0612:04:04,2022-01-0319:09:46,1,5
34634,311,21763,2024-05-07 19:58:16,2024-06-0920:15:52,,0,8
36977,1073,23184,2023-04-18 13:45:20,2023-06-2021:54:06,2023-06-1116:46:16,2,8
7209,232,3974,2024-01-13 21:57:58,2024-02-1811:08:12,,0,1
91312,1020,51358,2023-05-06 21:22:14,2023-08-2911:35:02,2023-06-0516:48:50,1,18
98478,1342,55433,2022-01-06 15:51:52,2022-02-2010:41:13,,0,18
40553,316,24564,2023-10-19 19:28:29,2023-10-2016:32:08,,0,8
39197,90,24499,2020-11-06 15:50:37,2020-12-3007:47:48,2020-12-0209:39:36,1,8
79144,1025,44201,2023-10-27 16:40:05,2024-06-0411:37:43,2023-11-2110:10:07,1,13
63127,943,35223,2020-09-26 10:59:27,2020-09-2808:28:54,,0,9
82659,1029,46027,2024-01-20 21:10:08,2024-03-2117:39:15,2024-02-1711:18:20,1,13
22382,843,13310,2020-11-06 17:22:57,2020-12-0616:31:27,,0,4
84247,809,47179,2020-11-19 20:26:35,2021-01-2113:27:35,2021-01-1019:10:55,2,18
100069,960,56539,2022-02-21 16:04:11,2022-05-2020:15:42,2022-05-1116:24:33,2,18
55592,307,31529,2021-01-01 17:34:57,2021-01-0212:51:04,,0,8
83232,1332,46426,2024-05-16 09:54:30,2024-07-1518:47:05,2024-06-1111:45:00,1,14
81148,682,45240,2024-12-11 22:01:03,,,0,13
38563,365,24195,2022-05-10 09:37:59,2022-05-1017:57:35,,0,8
30727,365,19013,2024-05-25 16:11:22,2024-05-2516:16:29,,0,7
23162,1,13720,2021-08-15 20:06:35,2021-12-1715:43:39,2021-11-1614:07:52,2,5
79138,891,44212,2021-08-27 17:15:48,2021-12-0317:12:32,2021-11-1516:59:33,2,13
16949,1331,9907,2021-04-28 17:01:20,2021-04-2918:03:47,,0,3
88089,201,49517,2021-07-25 15:43:56,2021-12-2218:26:44,2021-11-1119:20:29,2,18
98218,401,55270,2022-04-09 13:54:17,2022-05-0909:43:52,,0,18
91436,833,51333,2020-09-18 10:15:39,2020-11-1309:42:22,2020-11-1008:12:17,2,18
20513,1299,11878,2022-01-18 10:40:43,2022-02-1108:14:14,,0,3
27824,25,16913,2020-12-12 21:48:07,2021-01-2312:43:06,2021-01-1116:03:42,1,5
85688,1310,48116,2021-06-22 16:09:29,2021-12-0708:42:55,2022-11-1117:50:28,1,18
20713,1006,12193,2024-03-29 12:18:42,2024-03-3109:13:36,,0,3
87671,294,49277,2023-02-25 19:59:53,2023-04-0808:41:41,,0,18
99910,104,56436,2021-03-11 20:28:12,2021-06-1819:18:24,2021-05-0814:38:46,2,18
4715,944,2598,2022-01-04 15:31:58,2022-02-1810:46:23,,0,1
54053,398,31128,2022-04-21 21:27:10,2022-06-0421:39:00,,0,8
79237,1397,44259,2023-10-22 18:05:09,2023-11-2519:51:29,,0,13
5244,4,2918,2022-01-03 19:35:28,2022-04-0415:20:59,,0,1
65315,241,36789,2023-05-31 17:35:56,2023-06-1810:03:14,2022-09-2320:45:20,0,9
64652,443,36305,2022-06-23 14:46:20,2022-08-1108:32:14,2022-08-0813:52:31,1,9
29946,1061,18403,2024-06-24 18:33:32,2024-08-2316:26:38,2024-09-2010:43:24,1,6
50456,1039,29623,2023-05-20 19:49:00,2023-08-1119:10:45,2023-06-0917:37:34,1,8
14898,450,8563,2022-03-07 13:01:51,2022-04-2613:20:13,2022-04-0215:24:15,1,3
63060,679,35177,2024-11-22 17:19:27,,2024-12-1810:10:27,1,9
14085,680,8030,2024-01-12 11:23:24,2024-01-1411:09:44,,0,3
75738,194,42604,2021-11-14 17:52:21,2022-01-0413:20:06,2022-04-0919:23:22,2,13
68603,633,38888,2024-03-20 19:27:35,2024-06-0817:41:01,2024-05-1523:52:59,2,10
78793,1358,44072,2022-08-14 19:29:47,2022-09-2012:16:45,2022-09-1211:21:05,1,13
26253,223,15776,2020-10-17 20:28:22,2020-12-2321:02:44,2020-12-1512:27:28,2,5
42812,1014,25422,2023-03-18 19:32:41,2023-03-1908:59:41,,0,8
37798,402,23816,2021-06-10 21:08:02,2021-08-0611:46:22,2021-07-0515:21:56,1,8
93083,1083,52230,2024-11-06 15:43:52,2024-12-1512:44:29,2024-12-0513:01:05,1,18
92665,360,52007,2022-11-19 14:52:23,2022-12-1413:13:29,,0,18
25388,1405,15177,2024-02-23 12:01:10,2024-03-1917:59:39,2024-03-1909:22:19,1,5
10966,237,6135,2021-05-22 15:26:38,2021-08-2711:41:18,2021-07-1613:26:14,2,2
28218,223,17181,2022-04-22 13:08:27,2022-06-1812:41:42,,0,6
19893,1331,11258,2023-02-21 20:24:46,2023-02-2717:33:33,,0,3
21925,41,12992,2021-04-23 16:05:12,2021-05-3115:34:51,2021-05-1520:22:33,1,3
79192,353,44247,2022-03-23 21:45:06,2022-05-0711:13:03,,0,13
45282,287,27228,2023-03-02 21:53:22,2023-04-2721:43:11,2023-04-2113:55:00,2,8
83991,1370,47006,2023-04-13 12:49:44,2023-08-2609:18:53,2023-06-1011:45:31,2,16
86619,352,48694,2024-05-16 19:26:11,2024-06-0417:33:32,,0,18
13786,283,7867,2022-11-04 16:54:14,2022-11-2807:53:39,,0,3
32268,622,20138,2023-06-12 15:26:59,2023-06-2011:41:23,,0,7
41697,453,24885,2022-10-25 17:16:32,2022-12-1118:10:40,2022-11-1419:05:44,1,8
53946,311,31087,2022-05-20 20:01:41,2022-05-2020:02:01,,0,8
36913,489,23236,2023-05-19 14:41:45,2023-08-3115:06:18,,0,8
83880,232,46919,2024-12-29 17:45:48,2024-12-3014:35:21,,0,16
67328,821,38079,2022-03-09 12:02:12,2022-03-1321:25:51,,0,10
98197,360,55252,2021-07-20 11:56:43,2021-07-2314:18:56,,0,18
77263,378,43374,2022-05-04 18:10:54,2022-06-0416:45:23,,0,13
23556,1085,13941,2023-10-17 09:21:18,2023-10-1721:26:13,,0,5
79033,926,44171,2020-11-09 13:22:01,2021-01-1311:36:36,2021-01-0816:21:38,2,13
73583,360,41875,2023-03-16 17:50:19,2023-06-0817:42:30,2023-05-1407:40:59,2,13
37501,322,23604,2022-10-20 21:02:25,2022-11-0520:08:48,,0,8
55706,1223,31576,2024-09-09 19:40:54,2024-10-0513:49:59,,0,8
8700,432,4909,2022-05-04 14:22:14,2022-05-2311:26:41,,0,1
38221,343,24060,2023-06-16 18:26:18,2023-09-1512:11:10,2023-08-2116:10:57,1,8
87518,999,49193,2021-12-09 21:03:54,2022-01-0819:23:35,,0,18
98720,34,55590,2021-11-14 20:35:59,2021-12-1215:12:42,,0,18
51986,911,30089,2020-11-21 11:52:55,2021-03-1914:24:34,2021-01-1507:33:12,2,8
4504,1408,2523,2024-03-29 09:12:53,2024-04-2012:53:15,,0,1
48501,31,29084,2021-12-24 08:30:03,2022-02-2112:07:51,,0,8
8752,121,4955,2022-05-05 14:09:10,2022-05-0718:09:41,,0,1
99702,1315,56255,2023-05-08 11:32:13,2024-10-2209:25:09,,0,18
82122,1029,45683,2024-04-19 17:16:43,2024-08-2119:17:02,2024-06-1814:15:56,2,13
30494,261,18847,2022-11-10 18:17:02,2023-03-1516:02:07,2024-05-0810:00:57,0,7
29460,1319,18035,2024-01-05 17:38:03,2024-02-2218:05:46,,0,6
85568,809,48054,2020-10-29 21:32:11,2020-11-1919:10:04,2020-11-1916:19:59,1,18
35350,1269,22244,2021-12-15 21:21:18,2022-05-1414:55:10,2023-10-2216:15:16,2,8
7554,73,4206,2021-04-16 15:57:38,2021-07-2021:17:23,2021-06-1220:33:26,2,1
98388,1106,55228,2022-10-27 10:18:13,2022-12-0911:31:04,2022-11-1822:40:43,1,18
49373,1014,29329,2023-12-09 14:10:22,2024-01-1219:16:35,2024-01-0716:46:57,1,8
7534,345,4189,2022-05-17 21:01:23,2022-06-0817:44:37,,0,1
97073,838,54570,2020-09-23 19:06:12,2020-11-1913:50:50,2020-10-2209:00:46,1,18
28757,858,17505,2020-09-04 14:28:11,2020-12-1619:54:38,2020-11-0221:54:40,2,6
18178,934,10590,2023-04-24 18:48:18,2023-04-2616:19:48,,0,3
38999,20,24357,2021-06-08 10:48:46,2021-06-2815:20:13,,0,8
46822,1266,28182,2022-01-10 14:52:07,2022-02-1414:29:19,2024-06-1311:13:02,1,8
35662,266,22492,2020-12-23 14:53:01,2021-01-2217:36:36,2021-01-2115:14:53,1,8
78495,80,43945,2021-10-23 17:55:04,2021-11-0312:42:41,,0,13
33969,440,21348,2024-11-15 18:32:31,2024-12-0219:04:12,,0,7
48566,370,28817,2023-09-13 11:13:17,2023-10-1115:14:56,2023-10-0616:42:31,1,8
10637,1072,6104,2023-07-25 13:34:38,2023-08-2215:16:07,,0,2
48101,343,28971,2024-03-11 19:20:23,2024-05-3113:36:25,2024-04-0313:48:24,1,8
7159,284,3946,2021-05-31 21:14:02,2021-06-1618:09:37,2024-12-1910:14:56,0,1
81651,211,45470,2022-10-10 17:08:01,2022-10-2008:31:11,2023-09-2419:53:42,0,13
76975,9,43236,2020-10-25 15:05:26,2021-01-1818:10:39,2020-12-2222:34:02,2,13
98993,107,55762,2020-10-30 15:31:15,2021-01-2217:34:44,2020-12-2221:34:17,2,18
11664,943,6558,2022-03-14 15:29:20,2022-05-0318:04:50,2022-04-0610:19:24,1,2
12941,636,7366,2022-09-08 17:01:13,2022-11-2511:35:39,2022-11-0614:55:45,2,2
50385,1331,29604,2022-03-04 08:31:07,2022-03-1221:30:19,,0,8
60897,340,33865,2022-05-28 14:51:46,2023-02-2213:31:53,2022-08-1117:44:31,2,9
12987,159,7391,2021-12-07 08:23:01,2021-12-1910:37:41,,0,2
70821,960,40346,2022-09-19 18:54:02,2022-09-2918:30:53,,0,10
28424,345,17320,2021-12-23 12:29:17,2022-03-1020:00:16,2022-02-1317:32:55,1,6
98718,34,55588,2022-03-01 11:58:12,2022-03-0911:10:57,,0,18
8997,854,5112,2021-11-26 08:30:11,2021-12-1511:55:57,,0,1
36932,551,23130,2022-08-25 18:05:59,2022-11-1116:48:12,,0,8
68840,337,39072,2022-10-27 21:52:25,2023-02-2318:48:25,2022-11-2508:38:17,1,10
85745,45,48160,2022-01-02 09:17:33,2022-05-2715:04:06,2022-03-1716:03:40,2,18
86364,1339,48560,2022-09-16 12:24:21,2022-10-1516:57:53,,0,18
65625,1223,37012,2023-09-25 15:59:26,2023-10-0913:17:30,,0,9
85669,1310,48121,2021-12-07 08:43:33,2022-03-1919:10:36,2022-11-1117:50:36,1,18
38612,305,24215,2021-06-08 18:20:35,2021-06-2017:36:28,,0,8
38944,850,24242,2022-05-12 14:45:12,2022-06-0515:46:30,,0,8
46372,1119,27952,2023-10-26 21:39:59,2023-12-2417:08:32,2023-11-2411:04:11,1,8
15600,448,9070,2023-05-04 11:42:14,2023-06-0509:47:23,,0,3
13678,844,7810,2020-10-20 16:57:44,2021-01-1614:30:18,2020-12-1302:14:13,2,3
68894,883,39105,2021-01-18 19:30:58,2021-01-2513:56:13,,0,10
39165,82,24475,2021-06-26 19:47:09,2021-07-1114:16:25,,0,8
12785,846,7252,2020-10-20 16:57:22,2021-01-1614:24:02,2020-12-1709:25:06,2,2
18423,1200,10720,2024-06-04 16:25:14,2024-06-2614:18:18,,0,3
68021,1119,38477,2023-05-06 16:24:02,2023-05-2615:46:01,,0,10
66655,1102,37628,2023-02-18 16:53:54,2023-04-1217:20:16,2023-03-1821:15:59,1,10
6431,944,3589,2021-04-29 15:59:50,2021-06-1515:46:18,,0,1
22706,833,13394,2021-06-17 18:52:22,2021-11-1614:45:28,2021-12-1019:02:05,1,5
53493,365,30697,2024-04-09 18:58:56,2024-04-0921:13:51,,0,8
65487,850,36882,2021-07-23 16:23:37,2021-07-3014:53:47,,0,9
43528,1138,25786,2024-02-19 14:21:36,2024-03-0119:10:47,,0,8
93271,1086,52350,2023-12-01 16:17:59,2024-03-2617:24:49,2024-02-2309:46:52,2,18
10333,30,6001,2021-09-30 15:29:00,2021-10-1120:27:24,2023-05-2014:15:22,0,2
95948,466,53886,2023-03-27 12:11:49,2023-04-0713:44:00,,0,18
65290,1370,36778,2023-06-28 20:48:37,2023-08-2609:18:50,,0,9
46502,526,27268,2024-02-23 21:54:49,2024-05-0819:29:11,2024-03-2108:49:25,1,8
15376,616,8926,2023-11-03 15:53:38,2023-12-0212:22:30,,0,3
59720,41,33170,2021-05-17 18:15:15,2021-05-2116:49:30,,0,8
64017,1269,35830,2020-05-25 16:54:07,2020-06-2216:08:10,,0,9
5223,4,2903,2022-05-20 14:52:37,2022-06-1717:37:25,,0,1
92365,466,51832,2024-05-27 13:57:04,2024-09-2310:00:53,2024-08-2415:26:18,1,18
44913,815,26910,2021-06-13 15:32:48,2021-07-0619:08:55,,0,8
73300,159,41809,2023-02-27 17:25:16,2023-03-1712:28:56,2022-12-1121:00:27,0,13
24900,11,14818,2021-05-12 20:20:30,2021-07-0919:14:32,2021-06-0613:30:33,1,5
38638,311,24226,2023-08-19 17:58:19,2023-08-1917:58:32,,0,8
79609,166,44452,2021-12-20 21:31:15,2021-12-2220:04:05,,0,13
428,4,215,2021-03-30 16:52:12,2021-05-1914:34:32,2020-11-0414:58:22,0,0
102093,997,57953,2023-06-08 20:50:48,2023-09-2810:11:28,2023-08-2707:09:32,1,19
19509,862,11381,2021-03-14 18:08:30,2021-05-1019:34:59,2021-04-1216:49:56,1,3
69497,336,39507,2022-09-19 09:32:23,2022-10-1911:52:05,,0,10
47904,298,28856,2021-10-31 17:44:40,2021-12-0213:43:04,,0,8
76725,378,43125,2022-02-18 13:28:52,2022-05-0417:46:04,2022-03-1515:35:16,1,13
70615,886,40210,2021-03-03 14:58:13,2021-04-1712:32:27,,0,10
39201,90,24502,2020-10-25 10:55:08,2020-11-0116:40:24,,0,8
39950,121,24488,2020-10-18 11:25:54,2020-12-3018:29:16,2020-12-1107:36:37,2,8
65000,340,36572,2021-12-29 16:46:59,2022-04-0719:35:11,,0,9
28158,1224,17137,2024-09-21 09:29:21,2024-11-1817:21:44,2024-10-1216:25:37,1,6
68819,311,39056,2024-06-14 12:25:21,2024-06-1916:08:33,,0,10
54059,399,31130,2022-03-13 19:21:54,2022-04-2809:36:56,2022-04-1115:38:50,1,8
33351,957,20914,2020-11-22 10:57:43,2020-12-0419:34:06,,0,7
32697,365,20464,2024-05-28 16:03:47,2024-05-2816:06:21,,0,7
37086,322,23312,2023-04-30 20:58:34,2023-05-1518:29:43,,0,8
101722,110,57700,2022-02-26 19:44:41,2022-05-2209:58:34,,0,19
60174,1225,33403,2024-01-25 12:47:50,2024-04-2921:26:35,2024-03-2013:16:00,2,9
14643,1375,8401,2023-08-27 18:51:41,2023-11-1620:09:08,2023-10-1810:00:12,2,3
15133,6,8727,2022-03-16 18:11:16,2022-04-1117:33:02,2023-06-2321:16:58,0,3
60821,200,33806,2023-05-28 17:32:37,2023-06-1917:54:50,,0,9
78380,1304,43865,2023-02-28 16:35:33,2023-04-0211:31:51,2024-12-2009:55:51,2,13
72875,383,41622,2022-03-12 21:22:35,2022-05-1617:21:10,2022-05-0208:09:34,2,13
75590,313,42696,2023-03-22 18:31:29,2023-04-2918:27:49,,0,13
53072,2,30615,2020-10-31 18:18:01,2020-12-0214:42:34,2024-06-1312:34:36,0,8
45880,633,27660,2023-11-12 20:05:16,2024-02-2318:06:40,2024-01-1118:44:28,2,8
19960,1331,11697,2024-10-13 13:45:54,2024-10-1321:26:06,,0,3
57519,379,32380,2020-11-15 14:16:01,,,0,8
69076,476,39222,2024-09-14 19:54:29,2024-10-2511:30:18,,0,10
43664,1243,24481,2024-09-13 18:44:22,2024-11-2916:06:03,2024-11-1008:35:26,2,8
16834,934,9650,2023-04-28 10:29:01,2023-06-0715:31:21,2023-05-1917:39:46,1,3
4761,944,2628,2023-04-02 19:42:19,2023-04-1014:34:50,,0,1
16348,141,9573,2021-11-23 13:41:13,2021-12-2219:56:35,2021-12-2122:40:16,1,3
36151,999,22828,2023-02-25 17:44:14,2023-05-2520:29:48,2023-04-1920:38:02,2,8
17509,1331,10208,2022-06-05 16:16:52,2022-06-2516:36:39,,0,3
30408,776,18771,2020-01-14 20:29:35,2020-06-2417:24:42,,0,6
68793,284,39040,2024-06-10 08:59:37,2024-06-2013:33:30,2023-12-0420:38:48,0,10
3447,944,2008,2022-01-09 08:23:00,2022-02-1415:56:38,2022-02-0408:19:55,1,1
98638,165,55528,2020-09-16 20:48:29,2020-10-1409:59:02,,0,18
1823,896,1038,2023-02-25 15:01:52,2023-02-2814:32:53,,0,1
21571,261,12775,2022-11-11 20:37:50,2022-12-1320:18:14,,0,3
71430,365,40834,2024-05-17 18:31:31,2024-05-1718:33:19,,0,12
20351,1251,11973,2024-11-26 14:14:47,2024-11-3014:50:03,,0,3
80720,201,45026,2021-01-15 18:08:19,2021-01-1810:48:32,,0,13
52414,455,30375,2022-12-11 16:17:02,2023-02-2510:41:05,,0,8
46366,1119,27946,2024-02-25 13:01:55,2024-05-2712:12:10,2024-04-2316:30:06,2,8
12749,844,7221,2020-10-20 16:54:46,2021-01-1614:27:28,2020-12-1302:13:50,2,2
53770,221,30751,2023-05-08 16:48:41,2023-06-2111:35:35,2023-06-0509:38:22,1,8
93241,854,52332,2021-04-14 14:56:43,2021-05-1517:09:17,,0,18
36037,536,22757,2023-06-04 13:16:42,2023-06-1713:04:16,,0,8
33276,1385,20862,2023-08-31 15:00:11,2023-10-3119:31:53,2023-09-2115:50:54,1,7
18253,58,10628,2021-10-14 08:31:18,2022-02-1616:57:35,,0,3
74612,378,42409,2020-12-09 12:56:41,2021-04-1821:07:31,2021-03-1517:03:16,2,13
13700,1331,7825,2021-06-10 17:39:01,2021-06-2322:01:02,,0,3
74679,198,42430,2021-01-22 21:02:33,2021-03-2714:39:14,2021-03-1809:47:32,1,13
60823,273,33808,2021-07-19 16:36:44,2021-07-2216:28:38,2023-05-0514:30:22,0,9
74388,314,42254,2022-03-25 20:00:28,2022-08-2017:41:02,2022-10-1019:15:26,2,13
25098,474,14965,2022-09-27 11:12:54,2022-11-0118:33:16,,0,5
66552,1149,37569,2024-12-26 17:31:40,,,0,10
25995,171,15577,2021-10-17 09:20:34,2021-10-1721:19:34,,0,5
15631,90,9088,2021-03-10 09:38:03,2021-04-0809:46:01,,0,3
71534,1416,40901,2024-08-05 17:47:35,,2024-09-0209:18:22,1,12
31656,405,19682,2023-06-27 17:48:57,2023-08-2713:28:29,,0,7
78393,1304,43861,2024-10-23 15:15:32,2024-12-2508:46:46,2024-12-2009:55:55,2,13
10638,1095,5991,2023-11-05 17:49:45,2023-11-1511:06:47,,0,2
29385,877,17979,2021-07-24 21:16:48,2021-10-2418:30:28,2022-02-1911:17:34,1,6
66123,699,37321,2024-09-17 12:23:48,2024-11-2418:32:18,2024-11-1514:05:10,2,10
30545,453,18848,2024-01-20 11:40:10,2024-04-1715:58:45,2024-03-1819:02:23,2,7
31193,661,19332,2024-05-21 17:40:00,2024-12-0712:16:08,2024-06-2023:26:46,1,7
24504,919,14455,2021-06-10 08:57:03,2021-06-2214:17:51,,0,5
16498,141,9650,2021-11-11 18:38:35,2021-11-1612:18:30,2023-02-2522:41:11,0,3
64013,1269,35826,2021-12-15 21:21:12,2022-02-1611:55:38,2023-10-2216:15:24,2,9
22919,918,13565,2021-05-04 20:25:25,2021-06-2120:53:29,2021-06-0209:38:40,1,5
12093,680,6812,2023-11-19 12:32:33,2023-12-1714:21:44,,0,2
53893,290,30677,2020-11-21 20:39:20,2020-11-2918:34:25,,0,8
47707,126,28665,2021-10-24 18:42:52,2021-11-2614:51:46,2021-10-1515:00:07,0,8
42282,628,25882,2022-12-04 17:02:53,2022-12-1009:44:02,,0,8
99035,107,55787,2020-10-15 14:12:44,2021-01-0209:07:06,2020-12-1015:29:05,2,18
9608,963,5538,2020-11-09 17:12:14,2020-12-1017:51:09,2020-12-0810:36:48,1,1
40272,311,24438,2022-08-07 09:01:07,2022-08-0721:11:40,,0,8
78990,826,43941,2021-03-20 19:10:54,2021-06-1716:03:33,2021-05-1912:52:16,2,13
10014,1057,5808,2023-04-14 13:53:20,2023-06-2911:21:39,2023-06-1111:33:15,2,2
51994,943,30048,2022-03-14 16:29:33,2022-03-1917:28:08,,0,8
18691,1331,10906,2024-11-02 14:24:00,2024-11-1220:51:21,,0,3
19543,934,11296,2020-12-04 16:11:26,2020-12-0816:16:47,,0,3
48052,318,28935,2024-03-01 11:42:27,2024-05-1617:25:21,2024-04-2518:50:17,2,8
27237,258,16437,2022-05-10 17:36:51,2022-06-2419:38:15,2022-06-0616:21:14,1,5
14300,934,8083,2023-05-09 20:42:57,2023-05-1014:03:37,,0,3
88172,1106,49561,2024-03-14 20:38:41,2024-05-0916:03:22,2024-04-1119:29:55,1,18
33819,298,21226,2023-04-16 21:18:00,2023-08-2919:52:20,2023-06-1421:03:46,2,7
19823,1331,11508,2021-03-28 08:30:29,2021-04-1720:08:09,,0,3
45955,363,27614,2020-11-07 08:25:56,2020-11-2908:59:18,,0,8
6106,541,3409,2022-03-26 19:44:57,2022-05-2911:56:29,2022-05-1409:54:27,1,1
337,247,151,2021-01-13 20:01:47,2021-03-0909:39:01,,0,0
5972,260,3307,2021-08-04 19:54:48,2021-10-1919:06:18,,0,1
15351,365,8903,2024-05-17 18:32:21,2024-05-1718:33:54,,0,3
34174,1039,21472,2023-08-15 14:23:16,2023-11-2218:48:20,2023-10-1412:20:39,2,8
39034,32,24387,2021-03-16 19:09:12,2021-04-0113:49:53,,0,8
5616,1331,2888,2022-07-07 08:30:17,2022-08-0914:50:35,,0,1
50369,1263,29174,2023-08-24 18:13:07,2023-09-2411:58:03,,0,8
16897,1299,9882,2021-01-28 16:35:50,2021-04-1617:14:14,2021-03-2021:26:40,1,3
46266,1004,27889,2023-05-13 20:38:25,2023-08-2917:13:00,,0,8
22987,426,13635,2022-10-09 21:28:09,2022-11-1008:31:31,,0,5
66600,383,37618,2022-03-05 17:31:21,2022-03-1809:22:08,,0,10
97741,834,54926,2020-11-18 12:14:12,2020-12-1220:37:22,,0,18
53406,260,30841,2020-08-26 20:41:12,2020-08-2814:49:14,,0,8
37207,365,23399,2024-05-22 17:41:52,2024-05-2217:44:48,,0,8
18139,1413,10540,2023-09-17 20:46:40,2023-12-1721:55:25,2023-11-1521:14:59,2,3
63741,597,35629,2023-12-07 15:01:43,2023-12-1121:04:02,,0,9
20884,934,12201,2022-11-16 17:20:44,2022-11-1917:04:36,,0,3
14757,450,8475,2023-09-24 18:28:46,2023-12-2310:15:34,2024-05-2115:55:18,2,3
85611,1029,48079,2022-11-27 12:11:49,2022-12-1514:30:12,,0,18
49365,1013,28377,2023-03-20 17:29:49,2023-04-1717:07:32,,0,8
75830,726,42682,2024-11-16 17:25:17,2024-12-1313:46:24,,0,13
21398,1331,12665,2021-11-23 20:45:37,2021-11-2321:38:45,,0,3
56227,849,31631,2021-07-02 19:34:49,2021-10-0617:44:24,,0,8
96338,34,54125,2021-11-28 15:34:33,2022-02-1915:37:05,2021-12-2713:28:47,1,18
83912,1044,46945,2024-10-04 12:55:24,2024-12-1014:52:50,2024-10-2912:56:03,1,16
101291,336,57373,2023-02-14 15:25:50,2023-03-1520:53:29,,0,18
64991,340,36564,2022-08-23 21:53:23,2022-09-0915:51:41,,0,9
88392,1375,49702,2023-02-20 21:42:37,2023-03-2918:13:53,,0,18
89774,159,50330,2021-10-10 11:29:21,2022-01-0718:57:29,2021-11-2916:38:25,2,18
23663,934,13982,2022-01-02 14:56:48,2022-01-0609:28:25,,0,5
4675,944,2599,2021-04-29 16:00:04,2021-06-1515:46:03,,0,1
368,1367,170,2022-05-31 21:43:58,2022-06-0121:05:57,,0,0
23082,1149,13676,2024-05-02 19:16:51,2024-09-2313:13:57,2024-08-2212:59:32,2,5
99236,1106,55918,2024-07-30 10:35:51,2024-08-1309:58:56,,0,18
85500,230,48004,2022-08-10 11:20:59,2022-08-1316:06:50,,0,18
2593,870,1520,2020-10-09 15:58:11,2020-10-1517:15:36,,0,1
49374,1014,29330,2023-12-09 14:10:04,2024-01-1219:16:22,2024-01-0716:46:55,1,8
62030,1308,34368,2021-05-25 12:33:25,2021-07-0212:42:24,2021-06-2310:08:01,1,9
28372,536,17278,2022-08-30 19:37:23,2022-09-1209:32:08,,0,6
19914,1331,11674,2023-03-10 14:26:47,2023-03-1417:54:32,,0,3
74148,378,42168,2021-03-19 17:38:24,2021-05-3121:52:31,2021-05-1619:05:45,2,13
93621,1032,52556,2024-10-05 18:08:27,,,0,18
24708,281,14663,2021-10-16 17:53:32,2022-01-0611:00:59,2021-12-1421:14:14,2,5
39715,365,24470,2024-01-15 20:35:33,2024-03-3017:36:22,2024-03-2512:19:21,2,8
15980,311,9316,2024-04-25 10:09:27,2024-05-0719:57:30,,0,3
14857,1331,8535,2023-02-28 14:48:23,2023-02-2820:09:37,,0,3
35665,266,22495,2021-06-12 17:33:54,2021-06-1322:14:49,,0,8
96478,810,54050,2021-03-21 20:04:33,2021-06-1215:23:23,2021-05-1416:23:16,2,18
25531,11,15266,2021-08-16 15:07:04,2021-08-2810:40:37,,0,5
40833,375,24565,2021-01-11 17:55:41,2021-01-1911:31:44,,0,8
91516,33,51487,2020-01-16 15:03:13,2020-10-1814:40:25,2020-09-2008:32:09,2,18
77644,9,43526,2020-09-15 15:59:32,2020-10-0817:16:56,,0,13
